Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,ContinentID,AreaID,WorldStateID,UiWidgetSetID,Importance,Icon
Fel Reaver Ruins,Horde Controlled,1946,2026.35,1749.75,1195.11,0,0,0,143,0,0,0,566,3820,2727,0,0,9
Mage Tower,Uncontrolled,1947,2281.04,1763.04,1189.72,0,0,0,143,0,0,0,566,3820,2728,0,0,5
Mage Tower,Alliance Controlled,1948,2281.03,1763.04,1189.72,0,0,0,143,0,0,0,566,3820,2730,0,0,10
Mage Tower,Horde Controlled,1949,2281.03,1763.04,1189.72,0,0,0,143,0,0,0,566,3820,2729,0,0,9
Draenei Ruins,Uncontrolled,1950,2302.85,1388.07,1197.5,0,0,0,143,0,0,0,566,3820,2731,0,0,5
Draenei Ruins,Alliance Controlled,1951,2302.86,1388.07,1197.5,0,0,0,143,0,0,0,566,3820,2732,0,0,10
Draenei Ruins,Horde Controlled,1952,2302.85,1388.07,1197.5,0,0,0,143,0,0,0,566,3820,2733,0,0,9
Draenei Ruins,In Conflict,1953,2302.84,1388.07,1197.5,0,0,0,143,0,0,0,566,3820,2738,0,0,8
Draenei Ruins,In Conflict,1954,2302.85,1388.07,1197.5,0,0,0,143,0,0,0,566,3820,2737,0,0,11
Mage Tower,In Conflict,1955,2281.04,1763.04,1189.72,0,0,0,143,0,0,0,566,3820,2741,0,0,8
Mage Tower,In Conflict,1956,2281.04,1763.03,1189.72,0,0,0,143,0,0,0,566,3820,2742,0,0,11
Fel Reaver Ruins,In Conflict,1957,2026.35,1749.76,1195.11,0,0,0,143,0,0,0,566,3820,2739,0,0,8
Fel Reaver Ruins,In Conflict,1958,2026.34,1749.76,1195.12,0,0,0,143,0,0,0,566,3820,2740,0,0,11
Blood Elf Tower,In Conflict,1959,2050.43,1372.23,1194.56,0,0,0,143,0,0,0,566,3820,2735,0,0,8
Blood Elf Tower,In Conflict,1960,2050.45,1372.22,1194.56,0,0,0,143,0,0,0,566,3820,2736,0,0,11
Shattrath City,,1961,-1863.83,5429.83,-9.70547,0,0,0,29,0,0,0,530,3703,0,0,3,5
Netherstorm Flag,Not Controlled,1962,2174.5,1569.48,1160.43,0,0,0,135,0,0,0,566,3820,2757,0,0,45
Wyvern Camp,Uncontrolled,1963,-1817.41,8038.24,-26.434,0,0,0,135,0,0,0,530,3518,2760,0,0,49
Wyvern Camp,Uncontrolled,1964,-1512.78,8135.72,-20.2124,0,0,0,135,0,0,0,530,3518,2761,0,0,49
Wyvern Camp,Uncontrolled,1965,-1387.29,7781.21,-11.4389,0,0,0,135,0,0,0,530,3518,2762,0,0,49
Wyvern Camp,Uncontrolled,1966,-1656.66,7733.23,-15.5197,0,0,0,135,0,0,0,530,3518,2763,0,0,49
"Falconwing Square, Paladin Trainer",,1999,9516,-6871.03,18.75,0,0,0,0,0,0,0,530,3665,0,0,0,0
Shalandris Isle,,2005,7704.54,-5690.85,2.40701,0,0,0,4,0,0,0,530,3503,0,0,0,6
An'owyn,,2006,6822.26,-7202.79,25.8521,0,0,0,4,0,0,0,530,3499,0,0,0,6
Golden Strand,,2015,9050.31,-5844.63,-6.92693,0,0,0,4,0,0,0,530,3460,0,0,0,6
The Dead Scar,,2016,9146.88,-6966.3,8.88812,0,0,0,4,0,0,0,530,3482,0,0,0,6
Thuron's Livery,,2017,9263.48,-7495.62,37.8467,0,0,0,4,0,0,0,530,3469,0,0,0,6
Duskwither Spire,,2018,9335.37,-7884.4,142.246,0,0,0,4,0,0,0,530,3481,0,0,0,6
Golden Strand,,2019,8732.59,-5701.58,-1.44282,0,0,0,4,0,0,0,530,3460,0,0,0,6
The Dead Scar,,2020,8433.61,-7008.6,93.5002,0,0,0,4,0,0,0,530,3482,0,0,0,6
Coilfang Reservoir,,2021,567.344,6943.26,-32.4771,0,0,0,4,0,0,0,530,3905,0,0,0,6
Serpent Lake,,2022,546.771,7214.29,-28.1853,0,0,0,4,0,0,0,530,3653,0,0,0,6
Serpent Lake,,2023,574.777,6613.34,-5.46778,0,0,0,4,0,0,0,530,3653,0,0,0,6
Umbrafen Lake,,2024,-325.616,5702.5,-22.3172,0,0,0,4,0,0,0,530,3655,0,0,0,6
Umbrafen Lake,,2025,-712.157,5700.55,-14.9151,0,0,0,4,0,0,0,530,3655,0,0,0,6
Toshley's Station,,2034,1917.5,5566.59,263.164,0,0,0,13,0,0,0,530,3918,0,0,3,4
Zabra'jin,,2058,256.993,7853.89,23.6173,0,0,0,13,0,0,0,530,3645,0,0,3,4
Sporeggar,,2059,233.297,8498.02,23.1166,0,0,0,13,0,0,0,530,3649,0,0,3,4
Orebor Harborage,,2060,999.593,7369.97,36.2685,0,0,0,13,0,0,0,530,3766,0,0,3,4
Telredor,,2061,281.781,6042.78,130.29,0,0,0,13,0,0,0,530,3644,0,0,3,4
Cenarion Refuge,,2062,-237.101,5519.13,25.5686,0,0,0,13,0,0,0,530,3565,0,0,3,4
Swamprat Post,,2063,103.671,5204.96,21.3977,0,0,0,13,0,0,0,530,3718,0,0,3,4
Garadar,,2064,-1322.49,7214.32,33.4252,0,0,0,13,0,0,0,530,3613,0,0,3,4
Telaar,,2065,-2657.54,7282.29,31.4156,0,0,0,13,0,0,0,530,3626,0,0,3,4
Sylvanaar,,2066,2057.07,6845.29,172.562,0,0,0,13,0,0,0,530,3772,0,0,3,4
Thunderlord Stronghold,,2067,2395.66,6000.24,149.43,0,0,0,13,0,0,0,530,3769,0,0,3,4
Evergrove,,2068,2990.17,5470.22,143.774,0,0,0,13,0,0,0,530,3951,0,0,3,4
Temple of Telhamat,,2069,143.138,4333.41,106.317,0,0,0,13,0,0,0,530,3552,0,0,3,4
The Stormspire,,2070,4119.72,2995.7,350.664,0,0,0,13,0,0,0,530,3738,0,0,3,4
Area 52,,2071,3031.08,3687.24,143.055,0,0,0,13,0,0,0,530,3712,0,0,3,4
Cosmowrench,,2072,2964.62,1789.14,139.121,0,0,0,13,0,0,0,530,3724,0,0,3,4
Stonebreaker Hold,,2073,-2643.03,4416.87,35.3788,0,0,0,13,0,0,0,530,3683,0,0,3,4
Allerian Stronghold,,2074,-2958.41,3971.65,1.27412,0,0,0,13,0,0,0,530,3684,0,0,3,4
Shadowmoon Village,,2075,-3022.78,2582.05,77.5678,0,0,0,13,0,0,0,530,3744,0,0,3,4
Wildhammer Stronghold,,2076,-3995.69,2186.96,104.745,0,0,0,13,0,0,0,530,3745,0,0,3,4
Sanctum of the Stars,,2077,-4099.49,1117.34,42.7485,0,0,0,13,0,0,0,530,3938,0,0,3,4
Altar of Sha'tar,,2078,-3042.85,804.584,-9.65504,0,0,0,13,0,0,0,530,3754,0,0,3,4
Ogri'la,,2080,2329.84,7297.04,365.796,0,0,0,13,0,0,0,530,3786,0,0,3,4
Mudsprocket,,2083,-4590.83,-3182.5,34.9064,0,0,0,13,0,0,0,1,4010,0,0,3,4
Sun's Reach Sanctum,Held by the enemy,2096,12787.3,-6885.54,13.3894,0,0,0,4,0,0,0,530,4080,3418,0,0,15
Sun's Reach Sanctum,Shattered Sun Offensive,2097,12787.4,-6885.6,13.3894,0,0,0,4,0,0,0,530,4080,3419,0,0,15
Sun's Reach Armory,Held by the enemy,2098,12683.2,-6957.78,15.5542,0,0,0,4,0,0,0,530,4080,3414,0,0,15
Sun's Reach Armory,Shattered Sun Offensive,2099,12683.3,-6957.8,15.5542,0,0,0,4,0,0,0,530,4080,3415,0,0,15
Sun's Reach Harbor,Held by the enemy,2100,12825.6,-7015.24,18.5927,0,0,0,4,0,0,0,530,4080,3416,0,0,15
Sun's Reach Harbor,Shattered Sun Offensive,2101,12825.7,-7015.17,18.5927,0,0,0,4,0,0,0,530,4080,3417,0,0,15
