Message_lang,Pos[0],Pos[1],Pos[2],ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
,-11036.5,-2001.65,93.4683,4520,532,0,0,0,0,5.944,6.833,10.67,5.411,1,0,26660,0
,3070.64,3699.79,142.477,4521,530,0,0,0,0,26.97,24.64,13.42,2.059,1,0,26661,0
,-11048.2,-1984.09,101.701,4522,532,0,0,0,0,6.861,4.444,0.3333,0.2793,1,0,26662,0
,4798.13,3780.39,213.856,4523,530,0,0,0,0,10.61,10.08,9.444,0.6807,1,0,26663,0
,226.9,266.491,-13.2033,4524,540,0,0,0,0,12.97,15.44,19.11,0,1,0,26664,0
,-2961.93,2559.29,78.5183,4526,530,0,0,0,14,0.3333,0.3333,0.3333,0,0,0,26665,0
,-2960.25,2557.16,113,4527,530,0,0,0,0,29.17,29.31,50.08,0,1,0,26666,0
,-4085,2176,111.676,4528,530,0,0,0,0,39.67,33.42,26.58,3.194,1,0,26667,0
,-4090.08,2202,97.2245,4529,530,0,0,0,0,18.44,20.64,10.5,0,1,0,26668,0
,21.2699,-2.93541,0.06437,4534,565,0,0,0,0,96.81,120.7,39.44,1.117,1,0,26671,0
You must be at least level 65 and in a raid group to enter.,3556.79,5083.41,1.44248,4535,530,0,0,0,0,3.361,39.69,56.86,5.707,1,0,26672,0
,4009.19,2895.25,13.0527,4536,559,0,0,0,4,0,0,0,0,0,0,26673,0
,4103.33,2946.35,13.0513,4537,559,0,0,0,4,0,0,0,0,0,0,26674,0
,6248.73,274.695,11.2213,4538,562,0,0,0,4,0,0,0,0,0,0,26675,0
,6228.21,249.557,11.2173,4539,562,0,0,0,4,0,0,0,0,0,0,26676,0
,2484.82,6420.38,-10.3384,4542,530,0,0,0,50,0.2778,0.2778,0.2778,0,0,0,26677,0
,2035.67,6835,173.7,4546,530,0,0,0,10,10,10,10,0,0,0,26680,0
,-3300.38,2927.28,170.938,4548,530,0,0,0,0,10,10,10,0,1,0,26682,0
,4112.02,3071,339.465,4555,530,0,0,0,0,24.06,27.33,22.53,0.4189,1,0,26688,0
,4131.54,3070.05,339.465,4556,530,0,0,0,0,14.17,14.69,10.61,0.5061,1,0,26689,0
,4097.35,3053.38,341,4557,530,0,0,0,0,14.64,12.75,7.25,5.027,1,0,26690,0
,1945.36,5537.42,266.63,4558,530,0,0,0,7,0.2778,0.2778,0.2778,0,0,0,26691,0
,-3277.3801,2819.6301,125.24001,4560,530,0,0,0,0,8.333,9.583,0.4444,0,1,0,26692,0
,-2829.78,1953.76,202.46,4561,530,0,0,0,2.3,0.2778,0.2778,0.2778,0,0,0,26693,0
,-2745.24,2730.42,127.776,4562,530,0,0,0,2.3,0,0,0,0,0,0,26694,0
,-3279.63,2828.46,123.229,4563,530,0,0,0,0,7.056,2.5,12.19,0,1,0,26695,0
,-3278.77,2831,123.02,4566,530,0,0,0,0,9.306,1.889,11.75,0,1,0,26696,0
,2050.46,1372.26,1194.56,4568,566,0,0,0,3,0.2778,0.2778,0.2778,0,0,0,26697,0
,2046.33,1748.81,1190.03,4569,566,0,0,0,3,0.2778,0.2778,0.2778,0,0,0,26698,0
,2283.38,1748.98,1189.71,4570,566,0,0,0,3,0,0,0,0,0,0,26699,0
,2302.69,1391.27,1197.77,4571,566,0,0,0,3,0,0,0,0,0,0,26700,0
,3673.1,6638.59,129.145,4576,530,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,26703,0
,-2978.52,864.132,-7.48687,4577,530,0,0,0,18,0,0,0,0,0,0,26704,0
,-3277.6,2801.42,122.993,4578,530,0,0,0,0,10.31,0.9722,9.389,0,1,0,26705,0
,-3277.47,2803.09,122.986,4579,530,0,0,0,0,9.139,1.472,10.19,0,1,0,26706,0
,3661.05,6755.4,132.499,4580,530,0,0,0,15,0,0,0,0,0,0,26707,0
,-4300.96,1390.93,143.988,4581,530,0,0,0,40,0.2778,0.2778,0.2778,0,0,0,26708,0
,-4124.47,1308.08,54.139,4582,530,0,0,0,25,0,0,0,0,0,0,26709,0
,-4405.35,1302.99,84.9446,4583,530,0,0,0,20,0,0,0,0,0,0,26710,0
,-4230.58,1419.35,130.502,4588,530,0,0,0,35,0,0,0,0,0,0,26713,0
,-4109.42,1355.26,72.085,4589,530,0,0,0,25,0,0,0,0,0,0,26714,0
,-4436.02,1276.48,71.6192,4590,530,0,0,0,20,0,0,0,0,0,0,26715,0
,813.934,6865.66,-67.715,4591,530,0,0,0,20,0.3333,0.3333,0.3333,0,0,0,26716,0
,2230.12,4716.43,161.946,4595,530,0,0,0,14,0,0,0,0,0,0,26719,0
You must be at least level 70 and in a raid group to enter.,-3671.96,318.534,31.6194,4598,530,0,0,0,0,25.94,27.44,33.61,3.002,1,0,26722,0
,-4133.8,1131.44,50,4607,530,0,0,0,17,0,0,0,0,0,0,26730,0
,-4133.8,1131.48,74,4608,530,0,0,0,26,0,0,0,0,0,0,26731,0
,-4118,1158.09,72.258,4609,530,0,0,0,7,0,0,0,0,0,0,26732,0
,166.009,391.59,-37.0924,4612,553,0,0,0,0,11.83,10.58,28.31,0,1,0,26735,0
,3784.54,6727.67,170.447,4613,530,0,0,0,5,0,0,0,0,0,0,26736,0
,65.9682,149.679,25.5808,4614,554,0,0,0,0,15,30.53,40.67,0,1,0,26737,0
,3625.02,6543.51,155.006,4615,530,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,26738,0
,3734.4,6639.75,133.646,4616,530,0,0,0,7,0.2778,0.2778,0.2778,0,0,0,26739,0
,3575.69,6666.13,128.489,4617,530,0,0,0,6,0.2778,0.2778,0.2778,0,0,0,26740,0
,75.829,997.844,-89.8277,4619,564,0,0,0,0,18.47,46.08,54.94,0,1,0,26741,0
,1470,1475,373.731,4628,489,0,0,0,0,40,100,76.78,6.255,1,0,26742,0
,973.293,1444.83,367.281,4629,489,0,0,0,0,40,100,64.14,0,1,0,26743,0
,3020.92,5434.32,146.617,4640,530,0,0,0,0,15.44,25.36,27.86,5.393,1,0,26748,0
,517.279,403.156,193.2,4665,564,0,0,0,10,0.2778,0.2778,0.2778,0,0,0,26761,0
,3637.82,-3957.88,20.258,4666,1,0,0,0,0,1.944,46.83,39.08,0,1,0,26762,0
,3263.37,-4082.66,28.3295,4667,1,0,0,0,0,1.861,69.44,43.61,0,1,0,26763,0
,2869.6,-3860.63,28.2644,4670,1,0,0,0,0,0.4444,46.19,21.72,5.114,1,0,26764,0
,2634.73,-3743.65,15.5847,4671,1,0,0,0,0,1.944,33.44,33.69,0,1,0,26765,0
,2416.39,-3682.47,22.0998,4672,1,0,0,0,0,0.9444,71.81,27.44,0,1,0,26766,0
,3451.85,-4011.01,21.3099,4673,1,0,0,0,0,1.556,59.11,31.19,0,1,0,26767,0
,1328.72,1632.72,36.7304,4696,572,0,0,0,4,0,0,0,0,0,0,26779,0
,1243.3,1699.17,34.8726,4697,572,0,0,0,4,0,0,0,0,0,0,26780,0
,-5139.7803,-623.5968,397.40903,4712,0,0,0,0,5,0.2778,0.2778,0.2778,0,0,0,26787,0
,-2106.04,5107.84,-0.567709,4713,530,0,0,0,12,0.3333,0.3333,0.3333,0,0,0,26788,0
,-4622.31,-3172.12,34.8127,4714,1,0,0,0,0,22.13,15.29,25.78,0,1,0,26789,0
,-5172.12,-611.084,397.217,4715,0,0,0,0,5,0,0,0,0,0,0,26790,0
,-5140.4033,-596.00696,397.4938,4716,0,0,0,0,5,0,0,0,0,0,0,26791,0
,-5173.604,-624.0498,397.17618,4718,0,0,0,0,8,0,0,0,0,0,0,26792,0
,-2108.45,-437.26,-7.83183,4719,1,0,0,0,15,0.2778,0.2778,0.2778,0,0,0,26793,0
,-2494.57,-4989.33,94.2346,4720,1,0,0,0,0,0.3889,26.64,38.44,1.693,1,0,26794,0
,8702.08,-6636.34,99,4722,530,0,0,0,20,0,0,0,0,0,0,26795,0
,-80.1458,1345.64,40.7711,4723,568,0,0,0,0,59.44,59.19,7.333,0,1,0,26796,0
,-37.061,1149.98,19.0636,4724,568,0,0,0,0,32.42,38.22,5.583,0,1,0,26797,0
,362.48,1402.7,74.4389,4725,568,0,0,0,0,48.72,71.31,15.61,0.2618,1,0,26798,0
,369.784,1100.72,6.05714,4726,568,0,0,0,0,31.81,27.14,13.94,0,1,0,26799,0
,-9017.1,876.97,148.618,4733,0,0,0,0,0,3,3,3,0,1,0,26800,0
,-9020.4,889.086,29.6207,4734,0,0,0,0,0,3,3,3,0,1,0,26801,0
You must be at least level 68 to enter.,6851.88,-8008.73,192.318,4738,530,0,0,0,0,33.78,17.17,26.94,0,1,0,26803,0
,120.56,1789.88,43.5058,4739,568,0,0,0,0,32.19,19.08,42.06,0,1,0,26804,0
,136.729,-90.4468,12.5543,4741,574,0,0,0,0,47.19,23.97,70.94,1.9,1,0,29072,0
,595.19,-328.292,113.144,4743,575,0,0,0,0,10.97,10.69,12,6.269,1,0,29073,0
You must be at least level 65 to enter.,1257.11,-4854.48,41.248,4745,571,0,0,0,0,25.97,45.03,100.7,1.902,1,0,29074,0
You must be at least level 75 to enter.,1226.23,-4861.7,223.223,4747,571,0,0,0,0,15.97,19.67,13,3.456,1,0,29075,0
,15683.66,-15593.958,39.762554,4750,451,0,0,0,15,0,0,0,0,0,0,29076,0
,876.874,-179.58,-43.9252,4751,230,0,0,0,10,0,0,0,0,0,0,26805,0
,-4234.48,-3909.55,-4.46316,4752,1,0,0,0,50,0.2778,0.2778,0.2778,0,0,0,26806,0
,1451.44,-3277.97,180.33,4753,571,0,0,0,0,29.92,57.83,29.44,0.8552,1,0,29077,0
,2683.27,-4392.06,284.359,4755,571,0,0,0,11,0,0,0,0,0,0,29078,0
,2486.59,-5063.61,284.334,4756,571,0,0,0,16,0.3333,0.3333,0.3333,0,0,0,29079,0
,260.497,231.137,42.7914,4757,574,0,0,0,10,0.3333,0.3333,43.36,0,0,0,29080,0
,164.325,-83.173,12.5548,4762,574,0,0,0,0,5.611,30.44,12.08,3.473,1,0,29081,0
,168.774,-79.5506,12.5548,4764,574,0,0,0,0,4.944,30.94,11.11,3.473,1,0,29082,0
,124.796,1471.83,16.7019,4768,568,0,0,0,0,300,260,335.7,0,1,0,26812,0
,-4920.97,-954.649,501.512,4769,0,0,0,0,30,0,0,0,0,0,0,26813,0
,-4704.66,-1218.95,501.659,4770,0,0,0,0,27,0,0,0,0,0,0,26814,0
,-4969.57,-1204.68,501.621,4772,0,0,0,0,35,0,0,0,0,0,0,26815,0
,-4662.94,-956.396,500.377,4774,0,0,0,0,35,0,0,0,0,0,0,26816,0
,-3182.41,-2920.82,33.5629,4775,1,0,0,0,21,0,0,0,0,0,0,26817,0
,1062.93,-5036.55,9.92429,4778,571,0,170,0,0,2.861,17.44,18.19,3.438,1,0,29083,0
,914.632,-5576.55,198.612,4779,571,0,170,0,20,0.2778,0.2778,0.2778,0,0,0,29084,0
,-5604.45,-462.581,401.93,4786,0,0,0,0,25,0,0,0,0,0,0,26822,0
,-5202.517,-487.07114,388.79883,4787,0,0,0,0,15,0,0,0,0,0,0,26823,0
,-5604.1,-462.396,402.061,4788,0,0,0,0,25,0,0,0,0,0,0,26824,0
,-5202.6284,-486.89175,388.82056,4789,0,0,0,0,15,0,0,0,0,0,0,26825,0
,1216.83,-4284.87,22.9361,4797,1,0,0,0,5,0,0,0,0,0,0,26826,0
,1179.15,-4301.63,21.0855,4798,1,0,0,0,5,0,0,0,0,0,0,26827,0
,1195.85,-4268.25,21.5732,4799,1,0,0,0,5,0,0,0,0,0,0,26828,0
,1178.13,-4287.65,21.1885,4800,1,0,0,0,6,0,0,0,0,0,0,26829,0
,1646.7659,-4413.3003,16.729399,4801,1,0,0,0,0,35,35,35,0,1,0,26830,0
,1953.4,-4687.29,24.9342,4802,1,0,0,0,35,27,27,27,0,0,0,26831,0
,1931.22,-4288.55,27.101,4803,1,0,0,0,0,27,27,27,0,1,0,26832,0
,1573.08,-4183.07,40.1409,4804,1,0,0,0,35,35,35,35,0,0,0,26833,0
,2563.22,-5008.76,293.707,4806,571,0,0,0,0,0.7963,7.906,16.91,5.725,1,0,29085,0
,835.0719,-4515.3105,5.789046,4807,1,0,0,0,25,0.2778,0.2778,0.2778,0,0,0,26835,0
,1283.7983,-4406.811,26.344566,4808,1,0,0,0,15,0,0,0,0,0,0,26836,0
,1284.2396,-4406.838,26.336815,4809,1,0,0,0,15,0,0,0,0,0,0,26837,0
,835.3138,-4515.0713,5.789226,4810,1,0,0,0,25,0,0,0,0,0,0,26838,0
,-5187.41,-557.625,397.176,4820,0,0,0,0,6,0,0,0,0,0,0,26839,0
,1200.66,-4377.62,24.6488,4829,1,0,0,0,6,0,0,0,0,0,0,26840,0
,273.722,-148.903,190.104,4838,574,0,0,0,20,0,0,0,0,0,0,29089,0
,14666.9,-16268,8E-05,4840,451,0,0,0,0,69.31,4.004,10,0,1,0,26841,0
,14667.3,-16165.5,0,4841,451,0,0,0,0,69.31,4.004,10,0,1,0,26842,0
,12831.2,-7011.44,50.5932,4847,530,0,0,0,0,103.6,64.04,67.04,5.434,1,0,26843,0
,231.891,-271.377,-7.65113,4849,585,0,0,0,0,100,100,100,0,1,0,26845,0
,3841.5,6415.01,26.1158,4850,571,0,0,0,0,94.81,38.36,12.71,5.457,1,0,29090,0
,9346.08,-7266.77,14.7024,4851,530,0,0,0,2,0,0,0,0,0,0,26846,0
,-3999.62,-11909.6,-1.50936,4852,530,0,0,0,2,0,0,0,0,0,0,26847,0
,1595.6,679.533,52.6303,4853,580,0,0,0,0,35.14,88.18,33.69,5.576,1,0,26848,0
Test,16528.9,16138.8,69.4444,4854,451,0,0,0,0,5.443,8.211,10.41,0.002603,1,0,29091,0
,4111.4,3734.86,92.1429,4857,571,0,0,0,0,36.66,39.27,28.01,1.986,1,0,29092,0
,4094.13,3493.5,131.667,4858,571,0,0,0,0,22.44,26.14,21.22,4.222,1,0,29093,0
,3794.66,3431.49,82.9726,4860,571,0,0,0,0,26.93,31.16,33.65,2.696,1,0,29095,0
,4512.05,5709.59,81.5041,4861,571,0,0,0,15,0,0,0,0,0,0,29096,0
,4177.1,5280.73,35.6931,4867,571,0,0,0,0,19.49,19.24,24.25,6.248,1,0,29097,0
,3464.73,4169.05,17.193,4868,571,0,0,0,29.9179,18,57.06,0,6.212,0,0,29098,0
,2782.77,6575.04,48.9811,4871,571,0,0,0,0,109.2,48.46,5,0.6943,1,0,29099,0
,2879.86,6477.7,79.1326,4872,571,0,0,0,0,57.37,37.23,5,10,1,0,29100,0
,3073.21,6301.74,94.5213,4873,571,0,0,0,0,49.34,71.22,10,2.227,1,0,29101,0
,-1983.06,5089.1,7.85394,4874,530,0,0,0,2,0,0,0,0,0,0,26849,0
,1583.15,628.271,50.7381,4875,580,0,0,0,50,0,0,0,0,0,0,26850,0
,3210.94,6091.29,138.027,4883,571,0,0,0,0,37.62,34.51,7.88,0,1,0,29102,0
,-5.89453,-0.123698,-2.80323,4885,585,0,0,0,0,3.432,16.14,7.543,0,1,0,26858,0
You must be at least level 65 to enter.,12878.8,-7348.74,65.531,4887,530,0,0,0,0,19,17,36,5.802,1,0,26859,0
You must be at least level 70 and in a raid group to enter.,12551,-6775.15,15.0531,4889,530,0,0,0,0,5,12,35,6.264,1,0,26860,0
,1806.8317,927.1424,13.670048,4891,580,0,0,0,0,24,30,32,6.264,1,0,26861,0
,3728.83,5146.3,24.6281,4894,571,0,0,0,20,0,0,0,0,0,0,29103,0
,3964.91,5462.49,28.3117,4896,571,0,0,0,0,34.48,35.83,71.28,0,1,0,29104,0
,4012.53,4832.46,-12.8959,4899,571,0,0,0,0,188.7,184.6,35.98,0.7809,1,0,29106,0
,9456.35,-9920.73,-1.7E-05,4901,451,0,0,0,0,26.02,36.38,1,0,1,0,29107,0
,16116.6,16251.2,69.4445,4909,451,0,0,0,18.9731,0,0,0,0,0,0,29108,0
,2814.05,6205.06,86.0069,4910,571,0,0,0,0,19.6,34.91,13.87,0.759,1,0,29109,0
,3571.27,6650.79,195.18,4914,571,0,0,0,15.584,0,0,0,0,0,0,29111,0
,4154.01,7424.17,534.108,4916,571,0,0,0,0,132,52.57,65.11,0,1,0,29112,0
,4054.15,2923.7,-40,4917,559,0,0,0,0,214,216,20,0.468,1,0,26864,0
,6188.01,320,20,4919,562,0,0,0,0,313.9,27.06,60,0.8782,1,0,26865,0
,6288.22,210,20,4921,562,0,0,0,0,313.9,27.06,60,0.8782,1,0,26866,0
,6214.87,200.261,20,4922,562,0,0,0,0,71.11,24.62,60,5.579,1,0,26867,0
,6187.77,196.88,20,4923,562,0,0,0,0,159,23.26,60,5.579,1,0,26868,0
,6264.76,329.752,3.41421,4924,562,0,0,0,0,71.11,24.62,60,5.623,1,0,26869,0
,6290.77,333.412,20,4925,562,0,0,0,0,208,37.57,60,5.623,1,0,26870,0
,1200.33,1682.09,33.0781,4927,572,0,0,0,0,158.4,26.14,40,0.8875,1,0,26871,0
,1223.61,1630.81,32.6071,4928,572,0,0,0,0,127.3,28.43,40,5.617,1,0,26872,0
,1359.18,1692.25,37.0705,4929,572,0,0,0,0,158.4,26.14,40,5.615,1,0,26873,0
,1371.51,1649.08,34.5089,4930,572,0,0,0,0,158.4,26.14,40,0.8875,1,0,26874,0
,1299.76,1554.74,40,4931,572,0,0,0,0,127,30.63,40,0.125,1,0,26875,0
,1274.51,1774.68,27.0366,4932,572,0,0,0,0,127,30.63,40,0.125,1,0,26876,0
,1246.06,1743.62,40,4933,572,0,0,0,0,33.88,21.23,40,1.675,1,0,26877,0
,1305.44,1754.14,40,4934,572,0,0,0,0,33.88,21.23,40,1.675,1,0,26878,0
,1321.62,1586.98,40,4935,572,0,0,0,0,33.88,21.23,40,1.675,1,0,26879,0
,1269.12,1579.99,40,4936,572,0,0,0,0,33.88,21.23,40,1.675,1,0,26880,0
,1807.27,597.651,52,4937,580,0,0,0,0,65.13,10.16,17.63,5.953,1,0,26881,0
,1285.36,1667.68,10,4941,572,0,0,0,0,212.5,207.3,20,2.479,1,0,26883,0
,6237.84,261.363,-20,4944,562,0,0,0,0,185.1,227,20,5.623,1,0,26884,0
,4784.3,-4404.07,198.185,4946,571,0,0,0,0,10.52,13.72,14.72,0.5121,1,0,29115,0
,4662.24,-4609.61,208.776,4947,571,0,0,0,0,7.131,21.24,19.14,0.921,1,0,29116,0
,4530.12,-4442.18,186.355,4948,571,0,0,0,0,24.48,16,21.11,4.369,1,0,29117,0
,3831.36,1582.25,290.141,4949,571,0,0,0,20,0,0,0,0,0,0,29118,0
,3684.76,2154.15,35.0502,4950,571,0,0,0,0,48.25,27.08,17.24,6.204,1,0,29119,0
,2432.4,1702.13,-13.7869,4951,571,0,0,0,0,65.9,37.21,105.1,0,1,0,29120,0
,4013.18,5376.05,24.2802,4952,571,0,0,0,0,6.349,59.44,20,5.851,1,0,29121,0
123abc,4686.16,-328.257,271.202,4953,451,0,0,0,26.8065,39.81,35.91,20,5.498,0,0,29122,0
,184.844,-6.53175,-10,4954,576,0,0,0,0,8,75,20,0,1,0,29123,0
,184.844,-6.53175,-10,4955,576,0,0,0,0,8,75,20,0,1,0,29124,0
,3107.73,616.759,25.0178,4956,571,0,0,0,0,284.1,85,159.2,0.01027,1,0,29125,0
,-15914.1,-12969.5,3.29387,4958,451,0,0,0,2,0,0,0,20,0,0,29126,0
,3819.71,1537.18,89.7245,4960,571,0,0,0,15,0,0,0,0,0,0,29127,0
,2293.72,5195.29,12.2072,4961,571,0,0,0,22.1129,6.972,32.26,20,1.147,0,0,29128,0
,2418.66,6455.67,54.4785,4963,571,0,0,0,70,0,0,0,0,0,0,29129,0
,3474.56,2009.88,64.8677,4964,571,0,0,0,5.5,0,0,0,0,0,0,29130,0
,3410.58,-2792.51,201.521,4965,571,0,0,0,0,36.21,29.14,30,0.624,1,0,29131,0
,4600.54,-4241.68,178.855,4966,571,0,0,0,0,6.63,5.859,6,0.8206,1,0,29132,0
,3873.29,-4544.74,209.455,4967,571,0,0,0,0,12.97,10,11,6.128,1,0,29133,0
,4245.74,1035.63,58.6367,4968,571,0,0,0,0,26.4,19.04,50,1.994,1,0,29134,0
,4153.41,1100.76,58.9238,4969,571,0,0,0,0,26.4,19.04,50,0.4332,1,0,29135,0
,3275.55,-2186.71,112.099,4970,571,0,0,0,0,60.71,73.1,130,5.895,1,0,29136,0
,4676.14,-62.8107,68.8773,4971,571,0,0,0,0,63.38,22.42,30,0.4809,1,0,29137,0
,4679.39,-126.663,74.0737,4972,571,0,0,0,0,23.57,11.42,30,0.08563,1,0,29138,0
,4631.7,-258.707,82.8057,4973,571,0,0,0,0,23.57,11.42,30,5.938,1,0,29139,0
,4594.69,-334.825,83.0008,4974,571,0,0,0,0,27.16,10.26,30,6.142,1,0,29140,0
,2777.36,930.287,22.5387,4975,571,0,0,0,9.47702,0,0,0,0,0,0,29141,0
,700.152,-2933.4,-3.06844,4976,571,0,0,0,13.9645,0,0,0,0,0,0,29142,0
,3003.4,4050.11,26.3682,4977,571,0,0,0,10.2608,0,0,0,0,0,0,29143,0
,3215.04,-677.957,176,4979,571,0,0,0,0,17,23,20,5.811,1,0,29144,0
,145.759,-17.6421,-13,4981,576,0,0,0,0,10,4,10,0,1,0,29145,0
You must be at least level 66 to enter.,3902.79,6985.69,75,4983,571,0,0,0,0,4.5,10,12,0.06263,1,0,29146,0
,2724.92,-241.81,142.766,4984,571,0,0,0,0,8.149,5.427,20,0.6438,1,0,29147,0
,4376.71,1681.46,130.437,4985,571,0,0,0,0,16.37,9.333,30,0.1294,1,0,29148,0
,4415.35,1852.89,164.205,4986,571,0,0,0,26.3237,34.57,33.17,30,5.894,0,0,29149,0
,2827.86,-423.103,119.44,4987,571,0,0,0,0,8.396,8.197,2.411,6.273,1,0,29150,0
,4527.15,1741.89,168.424,4988,571,0,0,0,26.3237,34.57,33.17,30,5.894,0,0,29151,0
,4569.93,1674.32,171.234,4989,571,0,0,0,26.3237,34.57,33.17,30,5.894,0,0,29152,0
,-481.042,1492.95,19.9321,4990,0,0,0,0,0,121.7,113.3,16.03,0,1,0,29153,0
,330.903,-508.43,104.272,4991,575,0,0,0,0,31.62,21.84,30,0,1,0,29154,0
,3635,-712,225,4993,571,0,0,0,0,54,26,25,6.162,1,0,29155,0
You must be at least level 69 to enter.,4775.32,-2017.16,235,4998,571,0,0,0,0,12,13,12,0,1,0,29158,0
,-519.182,-481.424,16,5000,600,0,0,0,0,5,20,15,2.364,1,0,29159,0
,1084.35,1054.62,225,5001,578,0,0,0,0,700,700,100,0,1,0,29160,0
,6375.71,-2611.99,319.19,5003,571,0,0,0,0,61.02,38.47,24.54,0,1,0,29161,0
,601.694,-255.2,-225,5004,576,0,0,0,0,420,725,100,0,1,0,29162,0
,4054.15,2923.7,0,5006,559,0,0,0,0,214,216,20,0.468,1,0,26885,0
,4054.15,2923.7,-20,5008,559,0,0,0,0,214,216,20,0.468,1,0,26886,0
You must be at least level 72 to enter.,8922.03,-963.434,1052,5010,571,0,0,0,0,6,27.12,30,4.689,1,0,29163,0
,1153.87,816.262,195.35,5012,599,0,0,0,0,50,6,25,0,1,0,29164,0
,-11104.7,-1961.55,74.9082,5014,532,0,0,0,6,10,0,0,0,0,0,29165,0
,-11099.7,-1967.22,76.1593,5015,532,0,0,0,0,8,4,12,0.687,1,0,29166,0
,2990.57,-5632.36,330.943,5017,609,0,0,0,3,0,0,0,0,0,0,29167,0
,2985.49,-5640.01,327.269,5029,609,0,0,0,3,0,0,0,0,0,0,29168,0
,6721.12,5113.89,-15.0462,5030,571,0,0,0,15.653,0,0,0,0,0,0,29169,0
,6237.84,261.363,-40,5039,562,0,0,0,0,185.1,227,20,5.623,1,0,26887,0
,6237.84,261.363,-60,5040,562,0,0,0,0,185.1,227,20,5.623,1,0,26888,0
,1285.36,1667.68,-10,5041,572,0,0,0,0,212.5,207.3,20,2.479,1,0,26889,0
,1285.36,1667.68,-30,5042,572,0,0,0,0,212.5,207.3,20,2.479,1,0,26890,0
,3842.4,1478.42,90.5165,5045,571,0,0,0,0,61.07,73.22,110,0.02797,1,0,29170,0
,4873.24,5170.08,-82.0098,5046,571,0,0,0,0,5.136,8.152,20.04,0.4056,1,0,29171,0
,-6157.59,-1336.14,-167.924,5047,1,0,0,0,0,3.317,5.271,11,5.534,1,0,29172,0
,4884.94,5175.64,-83.7029,5048,571,0,0,0,0,0,0,0,0.4599,1,0,29173,0
,-6161.97,-1331.44,-168.959,5049,1,0,0,0,0,0,0,0,0,1,0,29174,0
,6175.18,-2017.31,245.078,5051,571,0,0,0,3.75,0,0,0,0,0,0,29175,0
Quetz'lun is Dead!,5718.06,-4384.45,386.178,5052,571,0,0,0,0,19.25,12.32,13.26,6.271,1,0,29176,0
,5961.35,-2168.95,422,5056,571,0,0,0,30,0,0,0,0,0,0,29177,0
,5365.84,-2283.55,365,5057,571,0,0,0,20,0,0,0,0,0,0,29178,0
,6287.96,-3780.31,480.419,5058,571,0,0,0,30,0,0,0,0,0,0,29179,0
,5968.3,-3316.75,400,5059,571,0,0,0,25,0,0,0,0,0,0,29180,0
,6967.72,-4266.59,560,5060,571,0,0,0,40,0,0,0,0,0,0,29181,0
,6175.41,-2017.66,404.223,5061,571,0,0,0,3.75,0,0,0,0,0,0,29182,0
,5451.11,-2632.32,306.253,5062,571,0,0,0,0,49.97,50.6,30,0,1,0,29183,0
,6175.17,-2017.84,411.958,5079,571,0,0,0,3.75,0,0,0,0,0,0,29184,0
,6175.24,-2017.43,454.998,5080,571,0,0,0,3.75,0,0,0,0,0,0,29185,0
,1225.81,-164.372,60,5082,602,0,0,0,0,10,60,20,0,1,0,29186,0
,1187.09,-164.228,60,5083,602,0,0,0,0,10,60,20,0,1,0,29187,0
,1174.98,-193.799,60,5084,602,0,0,0,0,10,60,20,4.712,1,0,29188,0
,1807.49,1275.99,141.677,5085,595,0,0,0,6.54932,9.694,8.81,4,0,0,0,29189,0
,1410.06,-5834.19,132.43,5086,609,0,0,367,1,0,0,0,0,0,0,29190,0
,1877.31,-5769,83.8075,5087,609,0,0,0,0,27.56,22.66,9.063,0,1,0,29191,0
,1407.9,-5836.55,139.234,5088,609,0,0,0,0,10.91,13.58,19.31,5.489,1,0,29192,0
,1392.85,-5831.53,140.604,5089,609,0,0,0,0,17.44,28.12,19.31,5.489,1,0,29193,0
,1330.84,281.896,65,5091,602,0,0,0,0,70,15,30,0,1,0,29194,0
You must be at least level 75 to enter.,9188.82,-1390.01,1144,5093,571,0,0,0,0,10,40,71,5.541,1,0,29195,0
,1319.81,-5771.6,137.749,5094,609,0,0,367,0,10.52,8.039,5.212,0,1,0,29196,0
,6630.66,-4605.93,560,5095,571,0,0,0,40,0,0,0,0,0,0,29197,0
,6230.04,-4213.37,490,5096,571,0,0,0,35,0,0,0,0,0,0,29198,0
,5245,-3422.66,342.361,5097,571,0,0,0,40,0,0,0,0,0,0,29199,0
,6042.68,-1895.15,330,5098,571,0,0,0,40,0,0,0,0,0,0,29200,0
,1322.28,-5742.74,137.475,5099,609,0,0,367,0,7.264,7.13,5.212,0,1,0,29201,0
,1320.78,-5763.85,137.819,5100,609,0,0,367,0,8.149,3.909,5.733,0,1,0,29202,0
,1330.72,-5755.86,137.48,5101,609,0,0,367,0,7.676,4.392,5.075,0,1,0,29203,0
,1321.06,-5754.2,137.429,5102,609,0,0,367,0,9.819,6.171,4.644,0,1,0,29204,0
,1328.69,-5771.26,137.774,5103,609,0,0,367,0,5.275,7.314,4.924,0,1,0,29205,0
,1330.1,-5764.62,137.821,5104,609,0,0,367,0,8.725,4.932,4.186,0,1,0,29206,0
,1330.72,-5748.67,137.393,5105,609,0,0,367,0,8.973,6.474,4.8,0,1,0,29207,0
