id,name,map_id,x,y
1619,Earthroot,0,-9430.68,-1904.9
1619,Earthroot,0,-9428.68,-3121.35
1619,Earthroot,0,-9377.18,-1536.06
1619,Earthroot,0,-9346.42,-1887.48
1619,Earthroot,0,-9339.2,-3063.91
1619,Earthroot,0,-9335,-3070
1619,Earthroot,0,-9319.15,-3281.53
1619,Earthroot,0,-9297.25,-1417.39
1619,Earthroot,0,-9285,-2815
1619,Earthroot,0,-9279.21,-3073.36
1619,Earthroot,0,-9272.45,-285.934
1619,Earthroot,0,-9257.12,-382.725
1619,Earthroot,0,-9242.07,-500.695
1619,Earthroot,0,-9228.82,467.448
1619,Earthroot,0,-9210.75,-225.726
1619,Earthroot,0,-9205.2,-1018.75
1619,Earthroot,0,-9194.63,-1313.42
1619,Earthroot,0,-9190,-3239
1619,Earthroot,0,-9125.74,-3186.11
1619,Earthroot,0,-9125.45,-647.984
1619,Earthroot,0,-9110.28,225.151
1619,Earthroot,0,-9105.53,-1322.45
1619,Earthroot,0,-9104.65,-132.352
1619,Earthroot,0,-9102.7,-3351.46
1619,Earthroot,0,-9098,-3185
1619,Earthroot,0,-9083.2,-1084.1
1619,Earthroot,0,-9052.03,-2675.98
1619,Earthroot,0,-9049.12,138.53
1619,Earthroot,0,-9048.02,-1983.92
1619,Earthroot,0,-9042.54,-2104.46
1619,Earthroot,0,-8993.99,-2544.28
1619,Earthroot,0,-8964.49,-682.498
1619,Earthroot,0,-8878.36,-2197.7
1619,Earthroot,0,-8844.8,-1293.87
1619,Earthroot,0,-8832.86,-1181.85
1619,Earthroot,0,-8802.97,-1242.1
1619,Earthroot,0,-8784.66,-2475.44
1619,Earthroot,0,-8779.48,-2617.22
1619,Earthroot,0,-8753.15,-806.402
1619,Earthroot,0,-8728.46,-973.577
1619,Earthroot,0,-8714.04,-2328.38
1619,Earthroot,0,-5973.6,-621.295
1619,Earthroot,0,-5945.51,-1106.05
1619,Earthroot,0,-5930.02,-140.335
1619,Earthroot,0,-5921.04,-2998
1619,Earthroot,0,-5911.13,-516.637
1619,Earthroot,0,-5898.41,-19.0024
1619,Earthroot,0,-5866.18,-1564.39
1619,Earthroot,0,-5845.22,120.792
1619,Earthroot,0,-5838.34,-1653.31
1619,Earthroot,0,-5832.01,-546.661
1619,Earthroot,0,-5823.85,-1681.69
1619,Earthroot,0,-5819.96,-404.656
1619,Earthroot,0,-5805.35,-1049.38
1619,Earthroot,0,-5783.54,-1511.31
1619,Earthroot,0,-5774.99,-1559.79
1619,Earthroot,0,-5770.15,-641.998
1619,Earthroot,0,-5768,-1224.3
1619,Earthroot,0,-5765.93,-1052.6
1619,Earthroot,0,-5765.55,54.7556
1619,Earthroot,0,-5762.06,-1285.67
1619,Earthroot,0,-5756.13,-1697.97
1619,Earthroot,0,-5745.33,-1616.57
1619,Earthroot,0,-5733.56,-1774.67
1619,Earthroot,0,-5726.06,-1343.31
1619,Earthroot,0,-5719.87,-1606.49
1619,Earthroot,0,-5718.08,-596.609
1619,Earthroot,0,-5715.38,-3083
1619,Earthroot,0,-5715,-3082
1619,Earthroot,0,-5678.99,-1668.14
1619,Earthroot,0,-5678.37,-1411.78
1619,Earthroot,0,-5678.3,-1469.82
1619,Earthroot,0,-5678.06,-1108.16
1619,Earthroot,0,-5634.98,-633.097
1619,Earthroot,0,-5632,-1788.36
1619,Earthroot,0,-5630.62,-1352.33
1619,Earthroot,0,-5628.9,-1185.42
1619,Earthroot,0,-5621.83,-1233.76
1619,Earthroot,0,-5612,-3104
1619,Earthroot,0,-5610.79,-3103.19
1619,Earthroot,0,-5606.06,-1408.9
1619,Earthroot,0,-5598.14,-2744.07
1619,Earthroot,0,-5588.87,-1868.5
1619,Earthroot,0,-5573,-2896
1619,Earthroot,0,-5522.67,-1501.02
1619,Earthroot,0,-5469.14,-2707.13
1619,Earthroot,0,-5467.29,-1814.53
1619,Earthroot,0,-5446.58,-1946.69
1619,Earthroot,0,-5379.89,-2686.1
1619,Earthroot,0,-5196.76,-2675.53
1619,Earthroot,0,-711.061,1210.57
1619,Earthroot,0,-593.015,748.071
1619,Earthroot,0,98.568,786.722
1619,Earthroot,0,174.527,736.229
1619,Earthroot,0,275.478,1292.72
1619,Earthroot,0,310.73,1181.5
1619,Earthroot,0,378.769,1152.34
1619,Earthroot,0,405.488,1342.4
1619,Earthroot,0,463.334,1359.06
1619,Earthroot,0,757.613,1514.36
1619,Earthroot,0,817.288,1517.61
1619,Earthroot,0,827.243,1324.17
1619,Earthroot,0,827.721,1257.76
1619,Earthroot,0,889.81,1172.7
1619,Earthroot,0,908.198,1461.21
1619,Earthroot,0,1572.23,-683.486
1619,Earthroot,0,1637.51,-293.452
1619,Earthroot,0,1806.39,852.448
1619,Earthroot,0,1857.45,1055.19
1619,Earthroot,0,1892.15,-682.06
1619,Earthroot,0,1963.52,-625.277
1619,Earthroot,0,2120.73,-664.005
1619,Earthroot,0,2121.5,-663
1619,Earthroot,0,2135.39,-350.163
1619,Earthroot,0,2285.22,-1091
1619,Earthroot,0,2285.42,-1092.11
1619,Earthroot,0,2330.47,210.88
1619,Earthroot,0,2386.79,822.591
1619,Earthroot,0,2422.79,-372.752
1619,Earthroot,0,2464.48,696.83
1619,Earthroot,0,2469.43,329.287
1619,Earthroot,0,2481.59,1623.05
1619,Earthroot,0,2503.86,839.506
1619,Earthroot,0,2508.62,-538.787
1619,Earthroot,0,2527.52,721.967
1619,Earthroot,0,2591.62,-531
1619,Earthroot,0,2616.7,-311.016
1619,Earthroot,0,2628.18,560.352
1619,Earthroot,0,2653.72,1342.15
1619,Earthroot,0,2709.66,-881.543
1619,Earthroot,0,2726.09,1270.6
1619,Earthroot,0,2752.14,-776.589
1619,Earthroot,0,2795.85,-403.263
1619,Earthroot,0,2795.89,-402
1619,Earthroot,0,2831.94,737.516
1619,Earthroot,0,2877.22,1117.63
1619,Earthroot,0,2877.74,-398.049
1619,Earthroot,0,2885.39,-694.062
1619,Earthroot,0,2885.77,-695
1619,Earthroot,0,2898.8,-326.923
1619,Earthroot,0,2904.83,533.744
1619,Earthroot,0,2915.55,439.492
1619,Earthroot,0,3009.94,888.24
1619,Earthroot,1,-3671,-1757
1619,Earthroot,1,-2829.85,-817.971
1619,Earthroot,1,-2818.18,-732.171
1619,Earthroot,1,-2811.4,-665.59
1619,Earthroot,1,-2790.54,-404.294
1619,Earthroot,1,-2735.74,-321.652
1619,Earthroot,1,-2726,-622
1619,Earthroot,1,-2704,-1359
1619,Earthroot,1,-2659.06,258.541
1619,Earthroot,1,-2634.42,-1453.09
1619,Earthroot,1,-2552,-1731
1619,Earthroot,1,-2356.24,232.318
1619,Earthroot,1,-2287.69,-1494.56
1619,Earthroot,1,-2234.58,276.564
1619,Earthroot,1,-2173,-1689
1619,Earthroot,1,-2143,256.915
1619,Earthroot,1,-2057.1,-1083.48
1619,Earthroot,1,-1937.26,379.606
1619,Earthroot,1,-1887.71,333.707
1619,Earthroot,1,-1870.21,-1053.89
1619,Earthroot,1,-1869,-1880
1619,Earthroot,1,-1815.75,-1971.06
1619,Earthroot,1,-1798,-1008
1619,Earthroot,1,-1754,-911
1619,Earthroot,1,-1753,-3692
1619,Earthroot,1,-1725.68,-3886.94
1619,Earthroot,1,-1722.56,-3866.18
1619,Earthroot,1,-1722,-3900
1619,Earthroot,1,-1715.58,-3776.43
1619,Earthroot,1,-1685.39,-3801.68
1619,Earthroot,1,-1683.05,-3926.45
1619,Earthroot,1,-1673.7,-3853.93
1619,Earthroot,1,-1664.08,368.102
1619,Earthroot,1,-1662.23,-3897.41
1619,Earthroot,1,-1646.75,-3818.47
1619,Earthroot,1,-1643.27,-3895.83
1619,Earthroot,1,-1637.84,-3905.07
1619,Earthroot,1,-1629.5,-3951.16
1619,Earthroot,1,-1614.6,-3931.84
1619,Earthroot,1,-1609.38,-3837.27
1619,Earthroot,1,-1594.35,-3817.95
1619,Earthroot,1,-1577.82,-3794.23
1619,Earthroot,1,-1568.58,-3925.92
1619,Earthroot,1,-1546.28,-3958.2
1619,Earthroot,1,-1542.83,-3865.89
1619,Earthroot,1,-1529.08,-3846.69
1619,Earthroot,1,-1504.63,-3871.1
1619,Earthroot,1,-1481,301.488
1619,Earthroot,1,-1463.35,-3462.91
1619,Earthroot,1,-1446.15,-3439.39
1619,Earthroot,1,-1437.51,-3871.9
1619,Earthroot,1,-1435.26,-3495.68
1619,Earthroot,1,-1434.24,-3874.83
1619,Earthroot,1,-1433.55,-3478.41
1619,Earthroot,1,-1427.79,-3445.93
1619,Earthroot,1,-1427.45,-3886.49
1619,Earthroot,1,-1423.85,-3431.07
1619,Earthroot,1,-1423.73,-3476
1619,Earthroot,1,-1417.26,-3445.1
1619,Earthroot,1,-1399.88,-3897.8
1619,Earthroot,1,-1399.81,-3832.14
1619,Earthroot,1,-1399.08,-3937.55
1619,Earthroot,1,-1386.94,-928.291
1619,Earthroot,1,-1383.55,-3892.37
1619,Earthroot,1,-1380.69,-3920.57
1619,Earthroot,1,-1367.89,-3949.43
1619,Earthroot,1,-1356.27,-3816.06
1619,Earthroot,1,-1344.71,-3929.48
1619,Earthroot,1,-1327.19,-3889.31
1619,Earthroot,1,-1315.17,-3873.08
1619,Earthroot,1,-1281.1,-1042.77
1619,Earthroot,1,-1274.41,-3625.15
1619,Earthroot,1,-1261.03,-3626.34
1619,Earthroot,1,-1245.1,-3624.09
1619,Earthroot,1,-1242.13,-3639.65
1619,Earthroot,1,-1219.48,-3603.84
1619,Earthroot,1,-1219.15,-3624.98
1619,Earthroot,1,-1208.89,-3624.08
1619,Earthroot,1,-1208.22,-3644.08
1619,Earthroot,1,-1190.02,-3548.75
1619,Earthroot,1,-1175.35,-3544.48
1619,Earthroot,1,-1174,-1718
1619,Earthroot,1,-1155,584.766
1619,Earthroot,1,-1004.58,-4805.93
1619,Earthroot,1,-998.674,-1065.87
1619,Earthroot,1,-976,-1710
1619,Earthroot,1,-946.452,-1151.27
1619,Earthroot,1,-895.665,-1738.93
1619,Earthroot,1,-872.826,-871.833
1619,Earthroot,1,-838,-789
1619,Earthroot,1,-759.607,-4672.28
1619,Earthroot,1,-734.752,-4977.03
1619,Earthroot,1,-730.938,-1711.28
1619,Earthroot,1,-725.992,-1698.86
1619,Earthroot,1,-706.733,-1732.8
1619,Earthroot,1,-694.573,-1748.63
1619,Earthroot,1,-693.715,181.162
1619,Earthroot,1,-675.498,-4823.73
1619,Earthroot,1,-609.741,-751.33
1619,Earthroot,1,-554.461,-1499.67
1619,Earthroot,1,-545,-677
1619,Earthroot,1,-536.83,78.0384
1619,Earthroot,1,-460.157,-4712.15
1619,Earthroot,1,-445.95,-1511.21
1619,Earthroot,1,-433.019,-1508.62
1619,Earthroot,1,-429.465,-1525.26
1619,Earthroot,1,-417.867,-1475.91
1619,Earthroot,1,-403.926,-1467.18
1619,Earthroot,1,-382.966,-1501.29
1619,Earthroot,1,-367.002,-1391.18
1619,Earthroot,1,-330.049,-1320.47
1619,Earthroot,1,-325.64,-1359.21
1619,Earthroot,1,-318.698,-4857.84
1619,Earthroot,1,-284.883,-3613.54
1619,Earthroot,1,-237.271,-1491.23
1619,Earthroot,1,-183.78,-3576.83
1619,Earthroot,1,-154,-1115
1619,Earthroot,1,-116.039,-4694.84
1619,Earthroot,1,-114.458,-3897.58
1619,Earthroot,1,-100.264,-1442.03
1619,Earthroot,1,-94.2754,-5147.63
1619,Earthroot,1,-74.4195,-4801.14
1619,Earthroot,1,-61.418,-4616.06
1619,Earthroot,1,-37.777,-1711.58
1619,Earthroot,1,-22.9203,-1803.21
1619,Earthroot,1,-15.0225,-1832.08
1619,Earthroot,1,7.87769,-1834.7
1619,Earthroot,1,19.3568,-1394.79
1619,Earthroot,1,35.4458,-1360.73
1619,Earthroot,1,36.227,-3984
1619,Earthroot,1,37.1113,-3984.51
1619,Earthroot,1,37.6753,-1392.71
1619,Earthroot,1,40.5391,-1749.56
1619,Earthroot,1,52.9918,-4088.75
1619,Earthroot,1,56.5188,-1379.6
1619,Earthroot,1,69.756,-1469.28
1619,Earthroot,1,70.126,-1499.68
1619,Earthroot,1,121.937,-1515.88
1619,Earthroot,1,126.215,-1437.27
1619,Earthroot,1,132.971,-1507.16
1619,Earthroot,1,141.065,-2473
1619,Earthroot,1,141.17,-4584.78
1619,Earthroot,1,142.78,-1469.45
1619,Earthroot,1,159.863,-3927.96
1619,Earthroot,1,165.041,-3583.98
1619,Earthroot,1,191.52,-4436.94
1619,Earthroot,1,207.244,-1911
1619,Earthroot,1,216.951,-3348.46
1619,Earthroot,1,223.02,-5020.5
1619,Earthroot,1,224.178,-3360.35
1619,Earthroot,1,225.312,-4230.02
1619,Earthroot,1,258.061,-3403.68
1619,Earthroot,1,288.729,-3507.36
1619,Earthroot,1,289.874,-3493.67
1619,Earthroot,1,293.274,-3416.52
1619,Earthroot,1,298.833,-3529.65
1619,Earthroot,1,308.67,-3438.26
1619,Earthroot,1,310.333,-1600.73
1619,Earthroot,1,318.421,-3508.9
1619,Earthroot,1,322.472,-3552.07
1619,Earthroot,1,327.411,-1612.76
1619,Earthroot,1,341.039,-5139
1619,Earthroot,1,342.994,-1634.89
1619,Earthroot,1,350.451,-1597.26
1619,Earthroot,1,358.799,-3546.54
1619,Earthroot,1,367.422,-1604.87
1619,Earthroot,1,376.442,-3539.04
1619,Earthroot,1,379.005,-3564.87
1619,Earthroot,1,387.849,-3574.8
1619,Earthroot,1,396.798,-3537.55
1619,Earthroot,1,398.168,-1545.98
1619,Earthroot,1,400.063,-4203
1619,Earthroot,1,415.252,-3577.96
1619,Earthroot,1,425.062,-3608.51
1619,Earthroot,1,427.071,-3552.07
1619,Earthroot,1,432.176,-3955.29
1619,Earthroot,1,455.792,-3600.63
1619,Earthroot,1,459.594,-4523.14
1619,Earthroot,1,474.708,-3571.27
1619,Earthroot,1,484.13,-3560.87
1619,Earthroot,1,484.319,-3651.03
1619,Earthroot,1,492.968,-3613.3
1619,Earthroot,1,494.916,-3640.41
1619,Earthroot,1,515.16,-3927.33
1619,Earthroot,1,603.873,-3674.71
1619,Earthroot,1,658.852,-4090
1619,Earthroot,1,659.889,-3663.35
1619,Earthroot,1,663.15,-4806.97
1619,Earthroot,1,710.401,-3731.46
1619,Earthroot,1,749.328,-4482.91
1619,Earthroot,1,765.453,-3869.99
1619,Earthroot,1,796.822,-3694.82
1619,Earthroot,1,806.968,-3641.49
1619,Earthroot,1,820.086,-3736.71
1619,Earthroot,1,820.583,-4341
1619,Earthroot,1,820.78,-4342.06
1619,Earthroot,1,826.997,-3665.93
1619,Earthroot,1,863.141,-3733.19
1619,Earthroot,1,892.472,-3748.02
1619,Earthroot,1,900.105,-3653.78
1619,Earthroot,1,912.638,-4033.78
1619,Earthroot,1,934.805,-3918.83
1619,Earthroot,1,944.078,-3692.6
1619,Earthroot,1,944.376,-4231.94
1619,Earthroot,1,958.55,-4054.57
1619,Earthroot,1,962.542,-3658.51
1619,Earthroot,1,983.279,-3766.04
1619,Earthroot,1,1002.19,-3723.77
1619,Earthroot,1,1004.92,-3687.08
1619,Earthroot,1,1101.2,-4333.65
1619,Earthroot,1,1118.32,-4499.9
1619,Earthroot,1,1139.67,-4902
1619,Earthroot,1,1150.29,-4129.9
1619,Earthroot,1,1234.46,-4130.65
1619,Earthroot,1,1256.75,-4683.24
1619,Earthroot,1,1303.38,-4931.36
1619,Earthroot,1,1313.98,-4928.83
1619,Earthroot,1,4317.64,-46.5242
1619,Earthroot,1,4368.39,640.926
1619,Earthroot,1,4403.32,820.611
1619,Earthroot,1,4451.13,423.318
1619,Earthroot,1,4482.3,31.694
1619,Earthroot,1,4581.46,710.533
1619,Earthroot,1,4613.15,85.3189
1619,Earthroot,1,4676.91,787.59
1619,Earthroot,1,4802.9,374.457
1619,Earthroot,1,5174.2,355.331
1619,Earthroot,1,5189.79,343.254
1619,Earthroot,1,5192.54,151.976
1619,Earthroot,1,5366.7,185.883
1619,Earthroot,1,5413.78,117.888
1619,Earthroot,1,5587.86,33.6228
1619,Earthroot,1,6036.65,-134.44
1619,Earthroot,1,6201.02,-154.568
1619,Earthroot,1,6305.87,144.698
1619,Earthroot,1,6608.11,228.632
1619,Earthroot,1,6784.92,221.01
1619,Earthroot,1,7146.62,-961.387
1619,Earthroot,1,7406.52,-1090.43
1619,Earthroot,1,9117.63,1737.73
1619,Earthroot,1,9135.17,1864.75
1619,Earthroot,1,9277.13,1530.89
1619,Earthroot,1,9308.93,820.348
1619,Earthroot,1,9327.23,1255.29
1619,Earthroot,1,9353.01,1180.59
1619,Earthroot,1,9418.44,1792.69
1619,Earthroot,1,9489.67,1845.86
1619,Earthroot,1,9554.36,1212.68
1619,Earthroot,1,9591.83,1923.88
1619,Earthroot,1,9682.36,1759.06
1619,Earthroot,1,9704.15,1320.09
1619,Earthroot,1,9814.7,1788.99
1619,Earthroot,1,9915.77,1375.33
1619,Earthroot,1,9922.07,1723.82
1619,Earthroot,1,9949.36,1517.52
1619,Earthroot,1,10007.6,1518.39
1619,Earthroot,1,10180.8,1557.96
1619,Earthroot,1,10245.8,1532.83
1619,Earthroot,1,10299,1367.87
1619,Earthroot,1,10395.1,1966.03
1619,Earthroot,1,10428.4,1419.36
1619,Earthroot,1,10498.1,1537.85
1619,Earthroot,1,10613.4,1781.43
1619,Earthroot,1,10617.3,2046.98
1619,Earthroot,1,10696.3,1382.2
1619,Earthroot,1,10791.6,1707.89
1619,Earthroot,1,10826.1,1799
1619,Earthroot,1,10930.9,1772.33
1619,Earthroot,1,10951.1,1516.4
1619,Earthroot,43,-227.876,-204.881
1619,Earthroot,43,-128.068,-324.797
1619,Earthroot,43,-81.6752,-33.1718
1619,Earthroot,43,-53.0091,389.589
1619,Earthroot,43,-9.10271,-166.562
1619,Earthroot,43,47.5179,517.586
19015,"Elune's Tear",1,2869.01,-972.123
19015,"Elune's Tear",1,2869.9,-986.365
19015,"Elune's Tear",1,2882.52,-993.012
19015,"Elune's Tear",1,2883.09,-956.486
19015,"Elune's Tear",1,2894.13,-959.721
19015,"Elune's Tear",1,2905.43,-987.226
19015,"Elune's Tear",1,2906.27,-966.665
19015,"Elune's Tear",1,2908.22,-972.491
164662,"Equipment Boxes",0,1848.6,1516.77
164662,"Equipment Boxes",0,1858.63,1535.83
164662,"Equipment Boxes",0,1867.64,1541.64
164662,"Equipment Boxes",0,1891.29,1548.12
164662,"Equipment Boxes",0,1891.99,1506.2
164662,"Equipment Boxes",0,1898.85,1570.28
164662,"Equipment Boxes",0,1899.36,1562.73
164662,"Equipment Boxes",0,1903.3,1487.85
164662,"Equipment Boxes",0,1909.97,1507.27
164662,"Equipment Boxes",0,1912.53,1492.64
164662,"Equipment Boxes",0,1956.45,1616.72
164662,"Equipment Boxes",0,1971.21,1598.49
164662,"Equipment Boxes",0,1985.14,1593.29
164662,"Equipment Boxes",0,1991.39,1552.15
2867,"Excavation Supply Crate",0,-6278.5,-3743.92
52,"Fall of Gurubashi",0,-11680,756.469
177964,"Fathom Stone",48,-782.021,-63.5876
1673,"Fel Cone",1,9110.05,1701.4
1673,"Fel Cone",1,9123.82,1499.62
1673,"Fel Cone",1,9143.59,1357.98
1673,"Fel Cone",1,9157.02,1388.75
1673,"Fel Cone",1,9196.3,1237.08
1673,"Fel Cone",1,9215.11,1379.79
1673,"Fel Cone",1,9236.33,1168.09
1673,"Fel Cone",1,9243.97,830.677
1673,"Fel Cone",1,9251.32,1542.67
1673,"Fel Cone",1,9299.34,1331.47
1673,"Fel Cone",1,9303.36,763.68
1673,"Fel Cone",1,9330.11,641.195
1673,"Fel Cone",1,9343.47,1481.88
1673,"Fel Cone",1,9395.15,1055.1
1673,"Fel Cone",1,9438.43,1056.79
1673,"Fel Cone",1,9490.06,1695.61
1673,"Fel Cone",1,9490.28,744.065
1673,"Fel Cone",1,9516.17,1272.43
1673,"Fel Cone",1,9534.79,1081.55
1673,"Fel Cone",1,9551.78,1168.37
1673,"Fel Cone",1,9562.97,1318.82
1673,"Fel Cone",1,9607.42,1053.84
1673,"Fel Cone",1,9610.38,943.221
1673,"Fel Cone",1,9615.02,1065.71
1673,"Fel Cone",1,9622.09,1252.71
1673,"Fel Cone",1,9623.77,501.426
1673,"Fel Cone",1,9638.69,1184.3
1673,"Fel Cone",1,9661.66,658.764
1673,"Fel Cone",1,9664.87,917.284
1673,"Fel Cone",1,9675.48,887.542
1673,"Fel Cone",1,9682.39,1866.22
1673,"Fel Cone",1,9685.58,1245.19
1673,"Fel Cone",1,9695.74,441.34
1673,"Fel Cone",1,9703.6,901.658
1673,"Fel Cone",1,9717.73,577.355
1673,"Fel Cone",1,9717.98,749.542
1673,"Fel Cone",1,9719.25,808.454
1673,"Fel Cone",1,9726.4,472.332
1673,"Fel Cone",1,9730.35,1050.91
1673,"Fel Cone",1,9749.63,408.525
1673,"Fel Cone",1,9751.86,1151.12
1673,"Fel Cone",1,9752.63,810.283
1673,"Fel Cone",1,9777.62,1165.99
1673,"Fel Cone",1,9802.26,299.249
1673,"Fel Cone",1,9809.61,1118.13
1673,"Fel Cone",1,9827.02,1256.3
1673,"Fel Cone",1,9854.3,1305.71
1673,"Fel Cone",1,9857.67,1170.56
1673,"Fel Cone",1,9867.27,1833.8
1673,"Fel Cone",1,9868.68,321.109
1673,"Fel Cone",1,9895.17,1242.28
1673,"Fel Cone",1,9898.82,1258.07
1673,"Fel Cone",1,9927.07,808.977
1673,"Fel Cone",1,9928.43,1736.16
1673,"Fel Cone",1,9948.04,820.448
1673,"Fel Cone",1,9952.19,853.894
1673,"Fel Cone",1,9999.05,1708.6
1673,"Fel Cone",1,10014.3,417.653
1673,"Fel Cone",1,10017.8,677.298
1673,"Fel Cone",1,10038.3,1515.71
1673,"Fel Cone",1,10050.3,1391.07
1673,"Fel Cone",1,10106.9,516.284
148499,"Felix's Box",0,-6374.81,773.704
178085,"Felix's Bucket of Bolts",0,-6480.01,505.256
178084,"Felix's Chest",0,-6503.89,680.367
142958,"Feralas: A History",1,8727.45,1002.96
175949,"Fifth Mosh'aru Tablet",229,-128.234,-482.381
9630,"Flagongut's Fossil",0,-3586.88,-1996.54
175488,"Fourth Mosh'aru Tablet",0,3398.7,-4998.99
3768,"Fragile - Do Not Drop",1,-1714.98,-3819.97
166863,"Fresh Threshadon Carcass",1,-7365.4,-2009.94
175324,"Frostmaul Shards",1,5108.38,-4886.49
175324,"Frostmaul Shards",1,5110.87,-4813.28
175324,"Frostmaul Shards",1,5149.33,-4850.02
175324,"Frostmaul Shards",1,5182.09,-4784.35
175324,"Frostmaul Shards",1,5245.25,-4568.61
175324,"Frostmaul Shards",1,5258.66,-4488.03
175324,"Frostmaul Shards",1,5268.94,-4996.19
175324,"Frostmaul Shards",1,5275.67,-4630.9
175324,"Frostmaul Shards",1,5285.98,-4838.42
175324,"Frostmaul Shards",1,5301.18,-4774.14
175324,"Frostmaul Shards",1,5305.28,-4879
175324,"Frostmaul Shards",1,5308.98,-4914.46
175324,"Frostmaul Shards",1,5343.5,-4682.25
175324,"Frostmaul Shards",1,5344.03,-4458.46
175324,"Frostmaul Shards",1,5350.95,-4884.03
175324,"Frostmaul Shards",1,5366.03,-4609.32
175324,"Frostmaul Shards",1,5391.46,-4461.89
175324,"Frostmaul Shards",1,5391.82,-4897.21
175324,"Frostmaul Shards",1,5440.57,-4606.38
179025,"Frostwolf Banner",30,-1552.55,-359.738
290,"Furlbrow's Wardrobe",0,-9849.81,1290.18
177926,"Gaea Seed",1,1447.92,816.679
177926,"Gaea Seed",1,1473.38,902.268
177926,"Gaea Seed",1,1488.74,856.914
177926,"Gaea Seed",1,1507.13,819.177
177926,"Gaea Seed",1,1529,717.888
177926,"Gaea Seed",1,1577.24,757.409
177926,"Gaea Seed",1,1622.01,899.396
177926,"Gaea Seed",1,1627.15,984.317
177926,"Gaea Seed",1,1640.26,795.113
177926,"Gaea Seed",1,1703.08,782.711
177926,"Gaea Seed",1,1726.34,773.34
177926,"Gaea Seed",1,1748.77,882.718
140971,Gahz'ridian,1,-9436.31,-3001.46
140971,Gahz'ridian,1,-9431.49,-3202.89
140971,Gahz'ridian,1,-9429.02,-3605.04
140971,Gahz'ridian,1,-9373.91,-3457.26
140971,Gahz'ridian,1,-9317.04,-3049.41
140971,Gahz'ridian,1,-9310.7,-3003.86
140971,Gahz'ridian,1,-9302.86,-2958.55
140971,Gahz'ridian,1,-9298.52,-3122.07
140971,Gahz'ridian,1,-9267.39,-3085.45
140971,Gahz'ridian,1,-9254.23,-2952.99
140971,Gahz'ridian,1,-9249.25,-2996.27
140971,Gahz'ridian,1,-9246.82,-3113.77
140971,Gahz'ridian,1,-9243.91,-2970.28
140971,Gahz'ridian,1,-9232.23,-2901.92
140971,Gahz'ridian,1,-9225.36,-3000.96
140971,Gahz'ridian,1,-9222.73,-3555.57
140971,Gahz'ridian,1,-9217.86,-3072.5
140971,Gahz'ridian,1,-9190.99,-2972.8
140971,Gahz'ridian,1,-9171.36,-3045.34
140971,Gahz'ridian,1,-9170.94,-3044.67
140971,Gahz'ridian,1,-9167.97,-3059.97
140971,Gahz'ridian,1,-9166.03,-3058.25
140971,Gahz'ridian,1,-9160.47,-3022.52
140971,Gahz'ridian,1,-9145.75,-3059.36
140971,Gahz'ridian,1,-9128.89,-2914.41
140971,Gahz'ridian,1,-9111.01,-3406.12
140971,Gahz'ridian,1,-9054.89,-3646.33
140971,Gahz'ridian,1,-9045.97,-2996.67
140971,Gahz'ridian,1,-8919.91,-3518.7
140971,Gahz'ridian,1,-8913.65,-3473.24
140971,Gahz'ridian,1,-8906.04,-2902.97
140971,Gahz'ridian,1,-8894.22,-3443.42
140971,Gahz'ridian,1,-8841.85,-3471.1
140971,Gahz'ridian,1,-8824.38,-3454.72
140971,Gahz'ridian,1,-8824.28,-3759.51
140971,Gahz'ridian,1,-8721.18,-2866.18
140971,Gahz'ridian,1,-8689.43,-3720.01
140971,Gahz'ridian,1,-8598.09,-3642.14
140971,Gahz'ridian,1,-8568.79,-3130.03
140971,Gahz'ridian,1,-8539.24,-4207.13
140971,Gahz'ridian,1,-8508.76,-3503.38
140971,Gahz'ridian,1,-8474.83,-2710.5
140971,Gahz'ridian,1,-8464.89,-3093.63
140971,Gahz'ridian,1,-8300.1,-3528.48
140971,Gahz'ridian,1,-8280.77,-2726.46
140971,Gahz'ridian,1,-8265.58,-3330.68
140971,Gahz'ridian,1,-8250.15,-2936.3
140971,Gahz'ridian,1,-8147.83,-3401.52
140971,Gahz'ridian,1,-8120.04,-4227.18
140971,Gahz'ridian,1,-7977.97,-3270.24
140971,Gahz'ridian,1,-7920.91,-3558.69
140971,Gahz'ridian,1,-7874.37,-3031.38
140971,Gahz'ridian,1,-7677.76,-3035
140971,Gahz'ridian,1,-7660.75,-3312.45
140971,Gahz'ridian,1,-7646.07,-3492.95
140971,Gahz'ridian,1,-7528.3,-3638.88
140971,Gahz'ridian,1,-7500.46,-4128.26
140971,Gahz'ridian,1,-7494.61,-2757.58
140971,Gahz'ridian,1,-7433.78,-3319.01
140971,Gahz'ridian,1,-7353.15,-3814.63
140971,Gahz'ridian,1,-7306.79,-2980.11
140971,Gahz'ridian,1,-7273.17,-3470.42
140971,Gahz'ridian,1,-7237.74,-2818.96
140971,Gahz'ridian,1,-7205.05,-4207.14
140971,Gahz'ridian,1,-7119.19,-3334.78
140971,Gahz'ridian,1,-7075.95,-3170.04
140971,Gahz'ridian,1,-7004.28,-4226.98
129127,"Gallywix's Lockbox",1,1237.13,-2925.65
124388,"Garrett Family Chest",0,-6198.54,-2929.79
3646,"General Twinbraid's Strongbox",1,-4079.74,-2355.42
20727,"Gizmorium Shipping Crate",1,-4010.62,-3813.58
154357,"Glinting Mud",0,-9363.99,-2396.56
